post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-12-08 22:06:23,대병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,2,2.0,대병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,대병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9298559427261353
2024-12-08 22:06:23,패널티 알빠노,난 월챔인데 꼬우면 미리 점수 따놓덬가,2,2.0,패널티 알빠노 난 월챔인데 꼬우면 미리 점수 따놓덬가,패널티 알빠노 난 월챔인데 꼬우면 미리 점수 따놓덬가,0.6889421939849854
2024-12-08 22:06:23,체코 ㅋㅋㅋㅋㅋ,,2,2.0,체코 ㅋㅋㅋㅋㅋ ,체코 ㅋㅋㅋㅋㅋ,0.8673458099365234
2024-12-08 22:06:24,체황 좆망 ㅋㅋㅋㅋㅋ,뭐고,2,2.0,체황 좆망 ㅋㅋㅋㅋㅋ 뭐고,체황 좆망 ㅋㅋㅋㅋㅋ 뭐고,0.8755941390991211
2024-12-08 22:06:24,경의품격 아무나 하는거 아니네ㅋㅋㅋㅋㅋㅋ,4챔도 못하네ㅋㅋㅋㅋ,2,2.0,경의품격 아무나 하는거 아니네ㅋㅋㅋㅋㅋㅋ 4챔도 못하네ㅋㅋㅋㅋ,경의품격 아무나 하는거 아니네ㅋㅋㅋㅋㅋㅋ 4챔도 못하네ㅋㅋㅋㅋ,0.6885277628898621
2024-12-08 22:06:24,어휴병신ㄲㅋㄱㅋㄱ,"시발ㅋㅋㅋ
- dc official App",2,2.0,"어휴병신ㄲㅋㄱㅋㄱ 시발ㅋㅋㅋ
- dc official App",어휴병신ㄲㅋㄱㅋㄱ 시발ㅋㅋㅋ - dc official App,0.9192858338356018
2024-12-08 22:06:25,페레즈 사망,"레전드ㅋㅋㅋ
- dc official App",2,2.0,"페레즈 사망 레전드ㅋㅋㅋ
- dc official App",페레즈 사망 레전드ㅋㅋㅋ - dc official App,0.5069209337234497
2024-12-08 22:06:25,병신ㅋㅋㅋㅋㅋㅋㅋ,- dc official App,2,2.0,병신ㅋㅋㅋㅋㅋㅋㅋ - dc official App,병신ㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.39202892780303955
2024-12-08 22:06:25,체평ㅋㅋㅋㅋ,,2,2.0,체평ㅋㅋㅋㅋ ,체평ㅋㅋㅋㅋ,0.38015708327293396
2024-12-08 22:06:25,VSC 입갤ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,2,2.0,VSC 입갤ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,VSC 입갤ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.3435804545879364
2024-12-08 22:06:24,몽골 아직 해물탕에 비하면 멀었넼ㅋㅋㅋㅋㅋ,경의 품격 각이었구만ㅋㅋㅋㅋㅋㅋㅋㅋ,2,2.0,몽골 아직 해물탕에 비하면 멀었넼ㅋㅋㅋㅋㅋ 경의 품격 각이었구만ㅋㅋㅋㅋㅋㅋㅋㅋ,몽골 아직 해물탕에 비하면 멀었넼ㅋㅋㅋㅋㅋ 경의 품격 각이었구만ㅋㅋㅋㅋㅋㅋㅋㅋ,0.5617899894714355
2024-12-08 22:06:25,체코 멸망,- dc official App,2,2.0,체코 멸망 - dc official App,체코 멸망 - dc official App,0.4914163649082184
2024-12-08 22:06:26,ㅋㅋㅋㅋ 개병신,ㄹㅇㅋㅋ,2,2.0,ㅋㅋㅋㅋ 개병신 ㄹㅇㅋㅋ,ㅋㅋㅋㅋ 개병신 ㄹㅇㅋㅋ,0.933906614780426
2024-12-08 22:06:26,병신은 마지막까지 병신이노ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,2,2.0,병신은 마지막까지 병신이노ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,병신은 마지막까지 병신이노ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.7944045662879944
2024-12-08 22:06:27,막스 페널티 주든가 ㅋㅋㅋㅋㅋㅋㅋㅋ,"어 드챔이야 알빠노 ㅋㅋㅋㅋ
- dc official App",2,2.0,"막스 페널티 주든가 ㅋㅋㅋㅋㅋㅋㅋㅋ 어 드챔이야 알빠노 ㅋㅋㅋㅋ
- dc official App",막스 페널티 주든가 ㅋㅋㅋㅋㅋㅋㅋㅋ 어 드챔이야 알빠노 ㅋㅋㅋㅋ - dc official App,0.7292242050170898
2024-12-08 22:06:28,막스<~ 컨챔도 지가 결정지으려 하노 ㅋㅋㅋㅋ,ㅋㅋㅋ,2,2.0,막스<~ 컨챔도 지가 결정지으려 하노 ㅋㅋㅋㅋ ㅋㅋㅋ,막스<~ 컨챔도 지가 결정지으려 하노 ㅋㅋㅋㅋ ㅋㅋㅋ,0.8519875407218933
2024-12-08 22:06:29,끝까지 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ,2,2.0,끝까지 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,끝까지 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,0.9175487756729126
2024-12-08 22:06:29,2랩만에 VSC ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,2,2.0,2랩만에 VSC ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,2랩만에 VSC ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.568659245967865
2024-12-08 22:06:29,마지막경기(진)에서 사망 ㅋㅋ,,2,2.0,마지막경기(진)에서 사망 ㅋㅋ ,마지막경기(진)에서 사망 ㅋㅋ,0.8066315054893494
2024-12-08 22:06:30,진짜 체코 너무슬픈데 저런마무리는,짠해,2,2.0,진짜 체코 너무슬픈데 저런마무리는 짠해,진짜 체코 너무슬픈데 저런마무리는 짠해,0.06255480647087097
2024-12-08 22:06:30,대 병 신,ㅋㅋ,2,2.0,대 병 신 ㅋㅋ,대 병 신 ㅋㅋ,0.9003363847732544
2024-12-08 22:06:30,잘가 체바오..,- dc official App,2,2.0,잘가 체바오.. - dc official App,잘가 체바오.. - dc official App,0.2898378074169159
2024-12-08 22:06:31,병신 사망ㅋㅋㅋㅋㅋㅋㅋ,마지막까지ㅋㅋㅋㅋㅋㅋㅋ,2,2.0,병신 사망ㅋㅋㅋㅋㅋㅋㅋ 마지막까지ㅋㅋㅋㅋㅋㅋㅋ,병신 사망ㅋㅋㅋㅋㅋㅋㅋ 마지막까지ㅋㅋㅋㅋㅋㅋㅋ,0.8801853060722351
2024-12-08 22:06:31,병신 ㅋㅋㅋㄱㅋㅋㅋ,,2,2.0,병신 ㅋㅋㅋㄱㅋㅋㅋ ,병신 ㅋㅋㅋㄱㅋㅋㅋ,0.6907782554626465
2024-12-08 22:06:32,최종전에서도 병신행동 ㅋㅋㅋㅋㅋ,,2,2.0,최종전에서도 병신행동 ㅋㅋㅋㅋㅋ ,최종전에서도 병신행동 ㅋㅋㅋㅋㅋ,0.9180670380592346
2024-12-08 22:06:32,체황 아웃 ㅋㅋㅋㅋㅋ,,2,2.0,체황 아웃 ㅋㅋㅋㅋㅋ ,체황 아웃 ㅋㅋㅋㅋㅋ,0.5794588923454285
2024-12-08 22:06:32,와 씨발 이기 뭐냐,피아제 씹련아,2,2.0,와 씨발 이기 뭐냐 피아제 씹련아,와 씨발 이기 뭐냐 피아제 씹련아,0.9480066299438477
2024-12-08 22:06:32,대 병 신,- dc official App,2,2.0,대 병 신 - dc official App,대 병 신 - dc official App,0.8749308586120605
2024-12-08 22:06:33,병신ㅋㅋㅋㅋㅋㅋㅋ,- dc official App,2,2.0,병신ㅋㅋㅋㅋㅋㅋㅋ - dc official App,병신ㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.39202892780303955
2024-12-08 22:06:34,병신 퇴사 ㅋㅋㅋ,- dc official App,2,2.0,병신 퇴사 ㅋㅋㅋ - dc official App,병신 퇴사 ㅋㅋㅋ - dc official App,0.45035186409950256
2024-12-08 22:06:34,페레즈 ㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂ,"ㄹㅇ
ㄷ",2,2.0,"페레즈 ㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂ ㄹㅇ
ㄷ",페레즈 ㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂㅂ ㄹㅇ ㄷ,0.8969059586524963
2024-12-08 22:06:34,황드불 << 그냥 아부다비 꿀잼제조기네,ㅋㅋㅋㅋㅋㅋㅋ,2,2.0,황드불 << 그냥 아부다비 꿀잼제조기네 ㅋㅋㅋㅋㅋㅋㅋ,황드불 << 그냥 아부다비 꿀잼제조기네 ㅋㅋㅋㅋㅋㅋㅋ,0.5134566426277161
2024-12-08 22:06:34,한바퀴 돌려가지고 살린느거 ㄹㅇ 예술이다 ㅆㅂ ㅋㅋㅋ,,2,2.0,한바퀴 돌려가지고 살린느거 ㄹㅇ 예술이다 ㅆㅂ ㅋㅋㅋ ,한바퀴 돌려가지고 살린느거 ㄹㅇ 예술이다 ㅆㅂ ㅋㅋㅋ,0.48043420910835266
2024-12-08 22:06:35,막홍어 새끼 ㅋㅋㅋㅋ,ㅋㅋㅋ,2,2.0,막홍어 새끼 ㅋㅋㅋㅋ ㅋㅋㅋ,막홍어 새끼 ㅋㅋㅋㅋ ㅋㅋㅋ,0.9302533268928528
2024-12-08 22:06:36,vsc떴네,,2,2.0,vsc떴네 ,vsc떴네,0.11969322711229324
2024-12-08 22:06:39,잘가 체바오 ㅜㅜㅜㅜㅜㅜㅜㅜ,,2,2.0,잘가 체바오 ㅜㅜㅜㅜㅜㅜㅜㅜ ,잘가 체바오 ㅜㅜㅜㅜㅜㅜㅜㅜ,0.13137586414813995
2024-12-08 22:06:38,체황 은퇴했노,,2,2.0,체황 은퇴했노 ,체황 은퇴했노,0.23386551439762115
2024-12-08 22:06:39,페레즈 안돼 ㅠㅠ,,2,2.0,페레즈 안돼 ㅠㅠ ,페레즈 안돼 ㅠㅠ,0.20158080756664276
2024-12-08 22:06:39,막스 시작부터 도넛조지고 시작하네 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,2,2.0,막스 시작부터 도넛조지고 시작하네 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,막스 시작부터 도넛조지고 시작하네 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.9022279977798462
2024-12-08 22:06:39,체황 ㅋㅋㅋㅋㅋ,,2,2.0,체황 ㅋㅋㅋㅋㅋ ,체황 ㅋㅋㅋㅋㅋ,0.4000290036201477
2024-12-08 22:06:40,어 형은 컨챔도 조정할 수 있어,,2,2.0,어 형은 컨챔도 조정할 수 있어 ,어 형은 컨챔도 조정할 수 있어,0.4974798262119293
2024-12-08 22:06:41,체황 : 아 나 오늘 반차써야함,칼퇴 ㄱㄱ,2,2.0,체황 : 아 나 오늘 반차써야함 칼퇴 ㄱㄱ,체황 : 아 나 오늘 반차써야함 칼퇴 ㄱㄱ,0.7446548342704773
2024-12-08 22:06:41,페레즈 은퇴하노?,,2,2.0,페레즈 은퇴하노? ,페레즈 은퇴하노?,0.6294633746147156
2024-12-08 22:06:41,최종전까지 병신 ㅋㅋㅋㅋㅋ,,2,2.0,최종전까지 병신 ㅋㅋㅋㅋㅋ ,최종전까지 병신 ㅋㅋㅋㅋㅋ,0.2602214217185974
2024-12-08 22:06:41,황코 은퇴 ㅋㅋㅋ,"56랩 일찍 은퇴
- dc official App",2,2.0,"황코 은퇴 ㅋㅋㅋ 56랩 일찍 은퇴
- dc official App",황코 은퇴 ㅋㅋㅋ 56랩 일찍 은퇴 - dc official App,0.39951929450035095
2024-12-08 22:06:42,병신 퇴직ㅋㅋㅋ,ㅋㅋㅋㅋ,2,2.0,병신 퇴직ㅋㅋㅋ ㅋㅋㅋㅋ,병신 퇴직ㅋㅋㅋ ㅋㅋㅋㅋ,0.7332136631011963
2024-12-08 22:06:42,대 병 신!,또 당신입니까... 조트...,2,2.0,대 병 신! 또 당신입니까... 조트...,대 병 신! 또 당신입니까... 조트...,0.9437032341957092
2024-12-08 22:06:43,“레드불레이싱”,레드불레이싱.,2,2.0,“레드불레이싱” 레드불레이싱.,“레드불레이싱” 레드불레이싱.,0.2634858191013336
2024-12-08 22:06:43,진짜 좆병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,시발진짜 개병신 ㅋㅋ,2,2.0,진짜 좆병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시발진짜 개병신 ㅋㅋ,진짜 좆병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시발진짜 개병신 ㅋㅋ,0.931988000869751
2024-12-08 22:06:43,진자십새끼꺼져라 좀ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,2,2.0,진자십새끼꺼져라 좀ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,진자십새끼꺼져라 좀ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9384545683860779
2024-12-08 22:06:44,최종전까지 대 병 신 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,2.0,최종전까지 대 병 신 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,최종전까지 대 병 신 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9206374287605286
2024-12-08 22:06:44,야 할거면 55랩에 세우지,- dc official App,2,2.0,야 할거면 55랩에 세우지 - dc official App,야 할거면 55랩에 세우지 - dc official App,0.42977893352508545
2024-12-08 22:06:46,병신 병신같은 엔딩 ㅜㅜ,"ㅜㅜ
,",2,2.0,"병신 병신같은 엔딩 ㅜㅜ ㅜㅜ
,","병신 병신같은 엔딩 ㅜㅜ ㅜㅜ ,",0.8841782212257385
